schid,nttkreadsch,nttkreaddist,nttkreadstate,nttkmathschool,nttkmathdist,nttkmathstate,nttkscischool,nttkscidist,nttkscistate
450790010221002,5.2,2.6,0.6,5.2,2.6,0.5,0.0,0.0,0.7
450790010222001,0.0,2.6,0.6,0.0,2.6,0.5,0.0,0.0,0.7
450791320260001,0.0,0.6,0.6,0.0,0.6,0.5,0.0,0.5,0.7
450791320262002,0.8,0.6,0.6,0.8,0.6,0.5,0.9,0.5,0.7
450791340042001,0.9,0.9,0.6,0.9,0.9,0.5,2.6,2.6,0.7
450791380260001,0.0,0.5,0.6,0.0,0.5,0.5,0.0,0.0,0.7
450791380262002,0.5,0.5,0.6,0.5,0.5,0.5,0.0,0.0,0.7
450791390260001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
450791390262002,0.2,0.2,0.6,0.2,0.2,0.5,0.0,0.0,0.7
450791400260001,1.0,0.9,0.6,1.0,0.9,0.5,1.0,1.7,0.7
450791400262002,1.0,0.9,0.6,1.0,0.9,0.5,2.5,1.7,0.7
450791400262007,0.0,0.9,0.6,0.0,0.9,0.5,,,
450791400262008,1.1,0.9,0.6,1.1,0.9,0.5,0.0,1.7,0.7
460050010260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460050010261002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460050010262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460090150260007,0.2,0.3,0.6,0.2,0.3,0.5,0.0,0.3,0.7
46009015026001C,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.3,0.7
460090150262002,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.3,0.7
460090150262003,0.4,0.3,0.6,0.4,0.3,0.5,1.2,0.3,0.7
460090640260003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460090640261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460090640262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460092620260002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460092620261002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460092620262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460690010260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460690010262004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460690010262005,,,,,,,,,
460690060260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460690060262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460690110260001,0.0,0.8,0.6,0.0,0.8,0.5,0.0,0.0,0.7
460690110261001,0.0,0.8,0.6,0.0,0.8,0.5,0.0,0.0,0.7
460690110262003,1.9,0.8,0.6,1.9,0.8,0.5,0.0,0.0,0.7
460690270260001,1.0,0.5,0.6,1.0,0.5,0.5,1.3,1.1,0.7
460690270262002,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.1,0.7
460691170220014,2.4,0.5,0.6,2.4,0.5,0.5,2.4,1.3,0.7
460691170221013,0.6,0.5,0.6,0.6,0.5,0.5,1.3,1.3,0.7
46069117022102C,1.0,0.5,0.6,1.0,0.5,0.5,0.0,1.3,0.7
460691170222001,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.3,0.7
460691170222005,0.0,0.5,0.6,0.0,0.5,0.5,1.9,1.3,0.7
460691170222006,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.3,0.7
460691170222007,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.3,0.7
460691170222008,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.3,0.7
460691170222009,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.3,0.7
460860010260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460860010262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460860020260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460860020261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
460860020262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
470521700220001,2.2,0.7,0.6,2.2,0.7,0.5,2.2,1.0,0.7
470521700221001,0.8,0.7,0.6,0.8,0.7,0.5,1.0,1.0,0.7
470521700222003,0.0,0.7,0.6,0.0,0.7,0.5,0.0,1.0,0.7
470521700222004,0.0,0.7,0.6,0.0,0.7,0.5,,,
470521700222008,,,,,,,,,
470522200022001,0.0,0.0,0.6,0.0,0.0,0.5,6.3,6.3,0.7
470522710260004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
470522710262005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
470522720260001,1.5,0.3,0.6,1.5,0.3,0.5,1.5,0.5,0.7
470522720261002,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
470522720262003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
470522750260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
470522750261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
470522750262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
470711440032001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
470711610042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
470712120170001,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.7
470712200260001,0.9,1.2,0.6,0.9,1.1,0.5,0.9,1.0,0.7
470712200261001,1.9,1.2,0.6,1.9,1.1,0.5,1.9,1.0,0.7
470712200262006,0.9,1.2,0.6,0.7,1.1,0.5,0.0,1.0,0.7
470712210260004,0.0,0.7,0.6,0.0,0.7,0.5,0.0,0.5,0.7
470712210262002,,,,,,,,,
470712210262003,1.7,0.7,0.6,1.7,0.7,0.5,1.6,0.5,0.7
470712220260004,1.7,0.3,0.6,1.7,0.3,0.5,1.7,0.7,0.7
470712220261001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.7,0.7
470712220262001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.7,0.7
470712230260003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
470712230261001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
470712230262002,,,,,,,,,
470712230262004,0.2,0.1,0.6,0.2,0.1,0.5,0.0,0.0,0.7
470712260260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.6,0.7
470712260261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.6,0.7
470712260262003,0.0,0.0,0.6,0.0,0.0,0.5,2.1,0.6,0.7
470712310041002,0.5,0.6,0.6,0.5,0.6,0.5,0.0,0.0,0.7
470712310042001,0.0,0.6,0.6,0.0,0.6,0.5,0.0,0.0,0.7
470712310042003,0.0,0.6,0.6,0.0,0.6,0.5,0.0,0.0,0.7
470712310042004,1.9,0.6,0.6,1.9,0.6,0.5,0.0,0.0,0.7
470712310042005,0.7,0.6,0.6,0.7,0.6,0.5,0.0,0.0,0.7
470712690042002,1.5,1.5,0.6,1.5,1.5,0.5,0.0,0.0,0.7
480720620021001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,2.2,0.7
480720620022001,0.0,0.0,0.6,0.0,0.0,0.5,4.5,2.2,0.7
480720630021001,4.6,3.8,0.6,4.6,3.8,0.5,11.3,8.0,0.7
480720630022002,1.4,3.8,0.6,1.4,3.8,0.5,0.0,8.0,0.7
480720660022001,0.0,0.0,0.6,0.0,0.0,0.5,3.4,3.4,0.7
480720680021003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
480720680022002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
480720690022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
480720700022001,0.5,0.5,0.6,0.5,0.5,0.5,0.0,0.0,0.7
480721500250023,5.5,1.3,0.6,5.9,1.3,0.5,6.4,2.0,0.7
480721500250024,8.8,1.3,0.6,8.8,1.3,0.5,8.6,2.0,0.7
480721500250025,1.1,1.3,0.6,0.8,1.3,0.5,0.8,2.0,0.7
48072150025027C,0.3,1.3,0.6,0.3,1.3,0.5,0.0,2.0,0.7
480721500251001,0.3,1.3,0.6,0.3,1.3,0.5,0.0,2.0,0.7
480721500251002,1.5,1.3,0.6,1.5,1.3,0.5,0.0,2.0,0.7
480721500251003,0.9,1.3,0.6,0.6,1.3,0.5,2.3,2.0,0.7
480721500251006,0.3,1.3,0.6,0.3,1.3,0.5,0.0,2.0,0.7
480721500251009,0.0,1.3,0.6,0.0,1.3,0.5,0.0,2.0,0.7
480721500251012,0.0,1.3,0.6,0.0,1.3,0.5,0.8,2.0,0.7
480721500251013,0.0,1.3,0.6,0.0,1.3,0.5,0.0,2.0,0.7
480721500251015,0.0,1.3,0.6,0.0,1.3,0.5,0.0,2.0,0.7
480721500252010,0.0,1.3,0.6,0.0,1.3,0.5,0.0,2.0,0.7
480721500252011,2.1,1.3,0.6,2.1,1.3,0.5,1.4,2.0,0.7
480721500252028,0.5,1.3,0.6,0.5,1.3,0.5,1.5,2.0,0.7
480721500252032,0.0,1.3,0.6,0.0,1.3,0.5,1.1,2.0,0.7
480721500252034,1.3,1.3,0.6,1.0,1.3,0.5,0.0,2.0,0.7
480721500252036,1.0,1.3,0.6,1.0,1.3,0.5,0.8,2.0,0.7
480721500252037,1.0,1.3,0.6,1.0,1.3,0.5,1.1,2.0,0.7
480721500252038,2.3,1.3,0.6,2.3,1.3,0.5,2.1,2.0,0.7
480721500252039,0.4,1.3,0.6,0.0,1.3,0.5,0.0,2.0,0.7
480721500252040,0.0,1.3,0.6,0.0,1.3,0.5,0.0,2.0,0.7
480721500252047,0.0,1.3,0.6,0.0,1.3,0.5,0.0,2.0,0.7
480721500252051,0.5,1.3,0.6,0.5,1.3,0.5,1.0,2.0,0.7
480722650260001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
480722650261001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
480722650262002,0.3,0.1,0.6,0.3,0.1,0.5,1.0,0.3,0.7
480723090260003,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.2,0.7
480723090262002,0.6,0.5,0.6,0.6,0.5,0.5,1.9,1.2,0.7
480723100160001,1.4,1.4,0.6,1.4,1.4,0.5,0.0,0.0,0.7
480723160042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
480723210260007,0.6,0.2,0.6,0.6,0.2,0.5,0.6,0.2,0.7
480723210261001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
480723210261002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
480723210262004,0.0,0.2,0.6,0.0,0.2,0.5,,,
480723210262005,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
480723210262008,0.6,0.2,0.6,0.6,0.2,0.5,0.0,0.2,0.7
480723220260004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
480723220261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
480723220262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
480723230260004,0.7,0.6,0.6,0.7,0.5,0.5,0.7,0.9,0.7
480723230261001,1.6,0.6,0.6,0.5,0.5,0.5,1.0,0.9,0.7
480723230261002,0.0,0.6,0.6,0.0,0.5,0.5,0.0,0.9,0.7
480723230262002,0.0,0.6,0.6,1.5,0.5,0.5,2.1,0.9,0.7
480723230262003,0.0,0.6,0.6,0.7,0.5,0.5,0.0,0.9,0.7
480723230262004,1.0,0.6,0.6,1.0,0.5,0.5,3.0,0.9,0.7
480723230262005,0.0,0.6,0.6,0.5,0.5,0.5,1.4,0.9,0.7
480723230262006,0.0,0.6,0.6,0.4,0.5,0.5,1.1,0.9,0.7
480723250260005,0.0,0.8,0.6,0.0,1.0,0.5,0.0,0.6,0.7
480723250262005,0.9,0.8,0.6,1.2,1.0,0.5,0.9,0.6,0.7
480723260260005,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.0,0.7
480723260262004,0.3,0.3,0.6,0.3,0.3,0.5,0.0,0.0,0.7
480723270260008,1.5,0.2,0.6,1.5,0.2,0.5,1.5,0.5,0.7
480723270262004,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.5,0.7
480723270262006,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.5,0.7
480723280032001,0.0,0.0,0.6,0.9,0.9,0.5,0.0,0.0,0.7
490810290022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
490810300170001,0.9,0.9,0.6,0.9,0.9,0.5,0.9,0.9,0.7
490810340021001,0.5,0.3,0.6,0.5,0.3,0.5,0.0,0.0,0.7
490810340022003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.0,0.7
490810360022002,3.0,3.0,0.6,3.0,3.0,0.5,1.8,1.8,0.7
490810370021002,2.0,1.6,0.6,1.7,1.4,0.5,1.4,1.2,0.7
490810370022001,0.6,1.6,0.6,0.6,1.4,0.5,3.9,1.2,0.7
490810370022003,1.5,1.6,0.6,0.7,1.4,0.5,0.0,1.2,0.7
490810370022008,0.0,1.6,0.6,0.0,1.4,0.5,0.0,1.2,0.7
490810370022009,1.7,1.6,0.6,1.7,1.4,0.5,0.0,1.2,0.7
490810400220001,0.2,0.3,0.6,0.2,0.3,0.5,0.2,0.4,0.7
490810400221003,0.5,0.3,0.6,0.5,0.3,0.5,0.8,0.4,0.7
490810400221004,0.7,0.3,0.6,0.7,0.3,0.5,1.0,0.4,0.7
490810400222007,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222010,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222011,0.0,0.3,0.6,0.8,0.3,0.5,2.3,0.4,0.7
490810400222012,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222014,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222016,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222017,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222019,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222021,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222022,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222023,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810400222026,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
490810410250001,0.5,0.2,0.6,0.5,0.4,0.5,0.5,0.3,0.7
490810410251003,0.2,0.2,0.6,0.2,0.4,0.5,0.0,0.3,0.7
490810410251005,0.2,0.2,0.6,0.4,0.4,0.5,0.0,0.3,0.7
490810410252007,0.4,0.2,0.6,0.4,0.4,0.5,1.6,0.3,0.7
490810410252008,1.3,0.2,0.6,2.7,0.4,0.5,0.0,0.3,0.7
490810410252009,0.0,0.2,0.6,0.0,0.4,0.5,0.0,0.3,0.7
490810410252010,0.0,0.2,0.6,0.5,0.4,0.5,0.0,0.3,0.7
490810410252015,0.5,0.2,0.6,0.5,0.4,0.5,0.0,0.3,0.7
490810410252016,0.0,0.2,0.6,0.0,0.4,0.5,2.2,0.3,0.7
490810410252017,0.0,0.2,0.6,0.0,0.4,0.5,0.0,0.3,0.7
490810410252020,0.0,0.2,0.6,0.0,0.4,0.5,0.0,0.3,0.7
490810410252021,0.0,0.2,0.6,0.0,0.4,0.5,0.0,0.3,0.7
490811000260001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
490811000261002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
490811000262007,0.4,0.2,0.6,0.4,0.2,0.5,0.0,0.0,0.7
490812000260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
490812000261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
490812000262003,0.0,0.0,0.6,0.0,0.0,0.5,,,
490812000262006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
490812000262007,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
490813000260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
490813000261002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
490813000262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
490813000262005,,,,,,,,,
490813000262006,,,,,,,,,
500820090260003,1.7,3.7,0.6,1.7,3.7,0.5,2.4,6.5,0.7
500820090262002,6.0,3.7,0.6,6.0,3.7,0.5,14.6,6.5,0.7
500820190260001,0.8,1.1,0.6,0.8,1.0,0.5,0.8,1.3,0.7
500820190261002,1.1,1.1,0.6,1.1,1.0,0.5,2.0,1.3,0.7
500820190262003,0.8,1.1,0.6,0.8,1.0,0.5,0.0,1.3,0.7
500820190262006,1.4,1.1,0.6,1.1,1.0,0.5,2.3,1.3,0.7
500820300032001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500820400260001,0.7,0.3,0.6,0.0,0.0,0.5,0.0,0.7,0.7
500820400262002,0.0,0.3,0.6,0.0,0.0,0.5,2.0,0.7,0.7
500820600260003,0.0,1.4,0.6,0.0,1.4,0.5,0.0,0.0,0.7
500820600261001,1.5,1.4,0.6,1.5,1.4,0.5,0.0,0.0,0.7
500820600262001,2.0,1.4,0.6,2.0,1.4,0.5,0.0,0.0,0.7
500820700042001,,,,,,,,,
500820700042003,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.7
500820770160001,1.4,1.4,0.6,1.4,1.4,0.5,1.4,1.4,0.7
500820850021001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500820850022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500820900041002,0.6,0.3,0.6,0.6,0.3,0.5,0.0,0.4,0.7
500820900041003,0.0,0.3,0.6,0.0,0.3,0.5,0.5,0.4,0.7
500820900042002,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
500820900042003,0.6,0.3,0.6,0.0,0.3,0.5,0.0,0.4,0.7
500820900042004,1.1,0.3,0.6,1.1,0.3,0.5,0.0,0.4,0.7
500820900042005,0.5,0.3,0.6,0.5,0.3,0.5,1.6,0.4,0.7
500820900042006,0.0,0.3,0.6,0.0,0.3,0.5,0.7,0.4,0.7
500821040021001,0.0,0.5,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500821040022001,1.5,0.5,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500821050021001,0.0,0.0,0.6,0.0,0.0,0.5,1.3,0.6,0.7
500821050022002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.6,0.7
500821100041006,1.6,1.8,0.6,1.6,1.8,0.5,2.4,3.6,0.7
500821100042002,2.4,1.8,0.6,2.4,1.8,0.5,5.5,3.6,0.7
500821130021001,0.2,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500821130022001,0.0,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500821150021001,0.0,0.0,0.6,0.0,0.2,0.5,0.0,0.3,0.7
500821150022001,0.0,0.0,0.6,0.7,0.2,0.5,0.7,0.3,0.7
500821160022001,1.2,1.2,0.6,1.2,1.2,0.5,1.2,1.2,0.7
500821180021012,0.7,1.1,0.6,0.7,1.2,0.5,2.2,0.9,0.7
500821180021013,1.1,1.1,0.6,1.1,1.2,0.5,1.0,0.9,0.7
500821180022001,0.4,1.1,0.6,0.4,1.2,0.5,0.0,0.9,0.7
500821180022004,1.2,1.1,0.6,1.2,1.2,0.5,0.0,0.9,0.7
500821180022005,3.7,1.1,0.6,4.6,1.2,0.5,0.0,0.9,0.7
500821180022006,1.0,1.1,0.6,1.0,1.2,0.5,3.7,0.9,0.7
500821180022007,2.9,1.1,0.6,2.9,1.2,0.5,0.0,0.9,0.7
500821180022009,1.4,1.1,0.6,1.4,1.2,0.5,0.0,0.9,0.7
500821180022010,0.3,1.1,0.6,0.3,1.2,0.5,0.0,0.9,0.7
500821180022012,,,,,,,,,
500821180022013,1.1,1.1,0.6,1.1,1.2,0.5,0.0,0.9,0.7
500821190021001,0.2,0.3,0.6,0.5,0.5,0.5,0.8,0.4,0.7
500821190022001,0.5,0.3,0.6,0.5,0.5,0.5,0.0,0.4,0.7
500821300042001,0.0,0.0,0.6,0.0,0.0,0.5,1.7,1.7,0.7
500821600042001,0.9,0.9,0.6,1.1,1.1,0.5,1.5,1.5,0.7
500821600042002,,,,,,,,,
500821750021001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500821750022002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500821810022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
500821870260011,1.6,0.6,0.6,1.6,0.6,0.5,1.6,0.8,0.7
500821870261014,1.3,0.6,0.6,1.3,0.6,0.5,1.3,0.8,0.7
500821870261015,0.9,0.6,0.6,0.9,0.6,0.5,,,
500821870262002,1.8,0.6,0.6,1.8,0.6,0.5,,,
500821870262005,0.0,0.6,0.6,0.0,0.6,0.5,0.0,0.8,0.7
500821870262007,,,,,,,,,
500821870262008,,,,,,,,,
500821870262009,,,,,,,,,
500821870262010,0.0,0.6,0.6,0.0,0.6,0.5,0.0,0.8,0.7
500821870262014,0.0,0.6,0.6,0.0,0.6,0.5,0.0,0.8,0.7
500821880220001,0.0,6.2,0.6,0.0,6.2,0.5,0.0,3.4,0.7
500821880221001,17.4,6.2,0.6,17.4,6.2,0.5,10.0,3.4,0.7
500821880222001,0.0,6.2,0.6,0.0,6.2,0.5,,3.4,0.7
50082189022001C,3.1,1.7,0.6,3.1,1.8,0.5,3.1,3.4,0.7
50082189022002C,27.3,1.7,0.6,27.3,1.8,0.5,27.3,3.4,0.7
500821890220043,6.1,1.7,0.6,6.1,1.8,0.5,6.1,3.4,0.7
500821890221007,1.0,1.7,0.6,1.4,1.8,0.5,1.3,3.4,0.7
500821890221036,0.9,1.7,0.6,1.3,1.8,0.5,2.9,3.4,0.7
500821890222008,0.7,1.7,0.6,0.7,1.8,0.5,1.0,3.4,0.7
500821890222038,1.0,1.7,0.6,0.7,1.8,0.5,0.0,3.4,0.7
500821890222051,,,,,,,,,
500821890222054,0.6,1.7,0.6,0.6,1.8,0.5,0.0,3.4,0.7
500821890222055,0.8,1.7,0.6,0.8,1.8,0.5,1.4,3.4,0.7
500821890222056,0.0,1.7,0.6,0.3,1.8,0.5,2.5,3.4,0.7
500821960260001,0.0,1.1,0.6,0.0,1.1,0.5,0.0,0.8,0.7
500821960261001,1.6,1.1,0.6,1.6,1.1,0.5,1.0,0.8,0.7
500821960262006,1.0,1.1,0.6,1.0,1.1,0.5,1.3,0.8,0.7
500822010170001,1.1,0.8,0.6,1.1,0.8,0.5,1.1,0.8,0.7
500822010170002,0.4,0.8,0.6,0.4,0.8,0.5,0.4,0.8,0.7
500822030170001,0.2,0.2,0.6,0.2,0.2,0.5,0.2,0.2,0.7
510840010260001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.7,0.7
510840010261001,0.8,0.3,0.6,0.8,0.3,0.5,1.9,0.7,0.7
510840010262001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.7,0.7
51084003A260001,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.2,0.7
51084003A261002,0.2,0.1,0.6,0.2,0.2,0.5,0.5,0.2,0.7
51084003A262003,,,,,,,,,
51084003A262004,0.0,0.1,0.6,0.2,0.2,0.5,0.0,0.2,0.7
51084003A262005,0.0,0.1,0.6,0.0,0.2,0.5,,,
510840050260001,0.9,0.4,0.6,0.9,0.3,0.5,0.9,0.6,0.7
510840050261002,0.1,0.4,0.6,0.1,0.3,0.5,0.6,0.6,0.7
510840050262003,0.4,0.4,0.6,0.0,0.3,0.5,0.0,0.6,0.7
510840050262004,0.0,0.4,0.6,0.0,0.3,0.5,0.0,0.6,0.7
510840050262005,0.7,0.4,0.6,0.3,0.3,0.5,,,
510840050262006,0.0,0.4,0.6,0.4,0.3,0.5,0.8,0.6,0.7
510840080260001,0.9,0.1,0.6,0.9,0.1,0.5,0.9,0.3,0.7
510840080261001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
510840080262004,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
510840100260001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.0,0.7
510840100261001,0.3,0.4,0.6,0.3,0.4,0.5,0.0,0.0,0.7
510840100262003,,,,,,,,,
510840100262004,0.7,0.4,0.6,0.7,0.4,0.5,0.0,0.0,0.7
510840110260001,1.4,0.6,0.6,1.4,0.6,0.5,3.1,2.2,0.7
510840110262001,0.0,0.6,0.6,0.0,0.6,0.5,0.0,2.2,0.7
510840140260001,5.5,1.4,0.6,5.5,1.3,0.5,5.5,2.3,0.7
510840140261001,0.9,1.4,0.6,0.9,1.3,0.5,1.6,2.3,0.7
510840140262003,0.5,1.4,0.6,0.0,1.3,0.5,0.0,2.3,0.7
510840150260001,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.0,0.7
510840150261001,0.0,0.0,0.6,0.3,0.1,0.5,0.0,0.0,0.7
510840150262004,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.0,0.7
510840160260001,0.0,0.7,0.6,0.0,0.7,0.5,0.0,0.5,0.7
510840160261001,1.5,0.7,0.6,1.5,0.7,0.5,1.4,0.5,0.7
510840160262001,0.0,0.7,0.6,0.0,0.7,0.5,0.0,0.5,0.7
510841860250001,0.4,0.3,0.6,0.4,0.3,0.5,0.4,0.5,0.7
510841860250002,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860250003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860250004,22.9,0.3,0.6,22.9,0.3,0.5,22.9,0.5,0.7
510841860251006,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860251007,0.6,0.3,0.6,0.6,0.3,0.5,1.0,0.5,0.7
510841860251009,0.4,0.3,0.6,0.4,0.3,0.5,0.4,0.5,0.7
510841860252010,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252012,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252013,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252015,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252016,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252017,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
51084186025201C,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252020,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252021,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252022,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252024,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252026,0.6,0.3,0.6,1.2,0.3,0.5,0.0,0.5,0.7
510841860252027,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252028,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
510841860252032,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
