schid,nttkreadsch,nttkreaddist,nttkreadstate,nttkmathsch,nttkmathdist,nttkmathstate,tkreadsch,tkmathsch,tkreaddist,tkmathdist,tkreadstate,tkmathstate
260850050261002,1.1,0.9,4.4,0.9,0.7,4.4,98.9,99.1,99.1,99.3,95.6,95.6
260850050262001,,,,,,,,,99.1,99.3,95.6,95.6
260850050262002,0.7,0.9,4.4,0.7,0.7,4.4,99.3,99.3,99.1,99.3,95.6,95.6
280060170042001,2.0,2.0,4.4,2.0,2.0,4.4,98.0,98.0,98.0,98.0,95.6,95.6
280060840042001,2.5,2.5,4.4,2.5,2.5,4.4,97.5,97.5,97.5,97.5,95.6,95.6
280060940042001,4.6,4.6,4.4,4.6,4.6,4.4,95.4,95.4,95.4,95.4,95.6,95.6
280060980022001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
280060990042002,1.4,1.4,4.4,1.6,1.6,4.4,98.6,98.4,98.6,98.4,95.6,95.6
280061030220001,31.0,16.7,4.4,0.0,0.0,4.4,69.0,100.0,83.3,100.0,95.6,95.6
280061030222001,14.5,16.7,4.4,0.0,0.0,4.4,85.5,100.0,83.3,100.0,95.6,95.6
280061150021001,5.7,5.3,4.4,5.5,5.2,4.4,94.3,94.5,94.7,94.8,95.6,95.6
280061150022004,4.7,5.3,4.4,4.7,5.2,4.4,95.3,95.3,94.7,94.8,95.6,95.6
280061150022005,,,,,,,,,94.7,94.8,95.6,95.6
280061150022007,,,,,,,,,94.7,94.8,95.6,95.6
280063030260001,0.0,0.7,4.4,0.0,0.7,4.4,100.0,100.0,99.3,99.3,95.6,95.6
280063030262003,0.0,0.7,4.4,0.0,0.7,4.4,100.0,100.0,99.3,99.3,95.6,95.6
280063030262004,1.0,0.7,4.4,1.0,0.7,4.4,99.0,99.0,99.3,99.3,95.6,95.6
280063400260001,7.1,2.1,4.4,16.7,3.1,4.4,92.9,83.3,97.9,96.9,95.6,95.6
280063400261001,3.0,2.1,4.4,3.4,3.1,4.4,97.0,96.6,97.9,96.9,95.6,95.6
280063400262001,0.0,2.1,4.4,0.0,3.1,4.4,100.0,100.0,97.9,96.9,95.6,95.6
280063400262005,,,,,,,,,97.9,96.9,95.6,95.6
280065000150001,1.7,1.7,4.4,4.1,4.1,4.4,98.3,95.9,98.3,95.9,95.6,95.6
280065020170001,9.8,9.8,4.4,4.4,4.4,4.4,90.2,95.6,90.2,95.6,95.6,95.6
280065050160001,,,4.4,0.0,0.0,4.4,,100.0,,100.0,95.6,95.6
280371900022001,2.2,2.2,4.4,2.2,2.2,4.4,97.8,97.8,97.8,97.8,95.6,95.6
280372230260001,0.0,1.0,4.4,0.0,1.0,4.4,100.0,100.0,99.0,99.0,95.6,95.6
280372230261003,1.1,1.0,4.4,0.7,1.0,4.4,98.9,99.3,99.0,99.0,95.6,95.6
280372230262002,1.3,1.0,4.4,1.7,1.0,4.4,98.7,98.3,99.0,99.0,95.6,95.6
280372240260001,1.4,0.7,4.4,1.3,0.7,4.4,98.6,98.7,99.3,99.3,95.6,95.6
280372240262004,0.0,0.7,4.4,0.0,0.7,4.4,100.0,100.0,99.3,99.3,95.6,95.6
280372250260001,1.8,1.0,4.4,0.9,0.5,4.4,98.2,99.1,99.0,99.5,95.6,95.6
280372250262003,0.0,1.0,4.4,0.0,0.5,4.4,100.0,100.0,99.0,99.5,95.6,95.6
280372260260001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
280372260262002,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
280372270260002,3.6,3.8,4.4,3.1,3.6,4.4,96.4,96.9,96.2,96.4,95.6,95.6
280372270262001,4.0,3.8,4.4,4.0,3.6,4.4,96.0,96.0,96.2,96.4,95.6,95.6
280372280260001,19.9,23.2,4.4,20.0,23.6,4.4,80.1,80.0,76.8,76.4,95.6,95.6
280372280261002,29.7,23.2,4.4,30.0,23.6,4.4,70.3,70.0,76.8,76.4,95.6,95.6
280372280262003,15.9,23.2,4.4,16.4,23.6,4.4,84.1,83.6,76.8,76.4,95.6,95.6
280372280262004,24.6,23.2,4.4,23.9,23.6,4.4,75.4,76.1,76.8,76.4,95.6,95.6
280372280262005,14.4,23.2,4.4,14.4,23.6,4.4,85.6,85.6,76.8,76.4,95.6,95.6
280372290260001,10.2,2.4,4.4,1.3,1.5,4.4,89.8,98.7,97.6,98.5,95.6,95.6
280372290261001,3.9,2.4,4.4,4.3,1.5,4.4,96.1,95.7,97.6,98.5,95.6,95.6
280372290262002,0.5,2.4,4.4,0.5,1.5,4.4,99.5,99.5,97.6,98.5,95.6,95.6
280372290262004,,,,,,,,,97.6,98.5,95.6,95.6
280372290262005,0.8,2.4,4.4,0.0,1.5,4.4,99.2,100.0,97.6,98.5,95.6,95.6
280372290262007,0.0,2.4,4.4,0.0,1.5,4.4,100.0,100.0,97.6,98.5,95.6,95.6
280372300260002,54.7,38.2,4.4,52.0,36.2,4.4,45.3,48.0,61.8,63.8,95.6,95.6
280372300262001,25.1,38.2,4.4,25.1,36.2,4.4,74.9,74.9,61.8,63.8,95.6,95.6
280880010261001,3.4,1.9,4.4,3.4,2.0,4.4,96.6,96.6,98.1,98.0,95.6,95.6
280880010262001,0.0,1.9,4.4,0.0,2.0,4.4,100.0,100.0,98.1,98.0,95.6,95.6
280881000260001,3.6,3.9,4.4,5.9,2.6,4.4,96.4,94.1,96.1,97.4,95.6,95.6
280881000261001,6.9,3.9,4.4,3.7,2.6,4.4,93.1,96.3,96.1,97.4,95.6,95.6
280881000262002,0.7,3.9,4.4,0.7,2.6,4.4,99.3,99.3,96.1,97.4,95.6,95.6
300020010220001,3.7,4.1,4.4,6.0,5.2,4.4,96.3,94.0,95.9,94.8,95.6,95.6
300020010222004,4.5,4.1,4.4,4.5,5.2,4.4,95.5,95.5,95.9,94.8,95.6,95.6
300020050260001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
300020050261001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
300020050262002,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
300390860032001,1.9,1.9,4.4,2.6,2.6,4.4,98.1,97.4,98.1,97.4,95.6,95.6
300390950021004,9.0,6.6,4.4,9.3,6.6,4.4,91.0,90.7,93.4,93.4,95.6,95.6
300390950022003,4.8,6.6,4.4,4.0,6.6,4.4,95.2,96.0,93.4,93.4,95.6,95.6
300390950022005,,,,,,,,,93.4,93.4,95.6,95.6
300390950022008,4.3,6.6,4.4,4.2,6.6,4.4,95.7,95.8,93.4,93.4,95.6,95.6
300391300042001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
300391400042001,0.0,0.0,4.4,0.5,0.5,4.4,100.0,99.5,100.0,99.5,95.6,95.6
300391650160001,3.4,3.4,4.4,4.5,4.5,4.4,96.6,95.5,96.6,95.5,95.6,95.6
300391760260001,1.3,0.6,4.4,2.0,0.8,4.4,98.7,98.0,99.4,99.2,95.6,95.6
300391760261001,0.4,0.6,4.4,0.8,0.8,4.4,99.6,99.2,99.4,99.2,95.6,95.6
300391760262008,0.5,0.6,4.4,0.5,0.8,4.4,99.5,99.5,99.4,99.2,95.6,95.6
300391860260001,1.4,3.5,4.4,2.8,3.2,4.4,98.6,97.2,96.5,96.8,95.6,95.6
300391860261002,2.6,3.5,4.4,2.8,3.2,4.4,97.4,97.2,96.5,96.8,95.6,95.6
300391860262009,1.9,3.5,4.4,2.4,3.2,4.4,98.1,97.6,96.5,96.8,95.6,95.6
300391860262010,7.7,3.5,4.4,4.9,3.2,4.4,92.3,95.1,96.5,96.8,95.6,95.6
300391960260001,0.0,0.8,4.4,0.0,0.8,4.4,100.0,100.0,99.2,99.2,95.6,95.6
300391960261002,2.0,0.8,4.4,2.0,0.8,4.4,98.0,98.0,99.2,99.2,95.6,95.6
300391960262003,,,,,,,,,99.2,99.2,95.6,95.6
300391960262004,0.0,0.8,4.4,0.0,0.8,4.4,100.0,100.0,99.2,99.2,95.6,95.6
300730050022001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
300730500022001,0.8,0.8,4.4,0.8,0.8,4.4,99.2,99.2,99.2,99.2,95.6,95.6
300730500022002,0.8,0.8,4.4,0.8,0.8,4.4,99.2,99.2,99.2,99.2,95.6,95.6
300731010160001,0.0,0.0,4.4,2.8,2.8,4.4,100.0,97.2,100.0,97.2,95.6,95.6
300732040042001,1.0,1.0,4.4,1.0,1.0,4.4,99.0,99.0,99.0,99.0,95.6,95.6
300733000260001,3.1,3.0,4.4,6.5,3.2,4.4,96.9,93.5,97.0,96.8,95.6,95.6
300733000262002,3.9,3.0,4.4,3.7,3.2,4.4,96.1,96.3,97.0,96.8,95.6,95.6
300733000262003,1.3,3.0,4.4,1.3,3.2,4.4,98.7,98.7,97.0,96.8,95.6,95.6
300771000260001,41.1,23.7,4.4,35.2,19.6,4.4,58.9,64.8,76.3,80.4,95.6,95.6
300771000262004,3.7,23.7,4.4,1.9,19.6,4.4,96.3,98.1,76.3,80.4,95.6,95.6
300771010260001,9.5,6.0,4.4,7.1,5.4,4.4,90.5,92.9,94.0,94.6,95.6,95.6
300771010262005,5.7,6.0,4.4,5.3,5.4,4.4,94.3,94.7,94.0,94.6,95.6,95.6
300910160042001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
300910170220001,0.0,0.7,4.4,0.0,0.7,4.4,100.0,100.0,99.3,99.3,95.6,95.6
300910170221001,0.7,0.7,4.4,0.7,0.7,4.4,99.3,99.3,99.3,99.3,95.6,95.6
300910170222002,0.8,0.7,4.4,0.8,0.7,4.4,99.2,99.2,99.3,99.3,95.6,95.6
300910370041001,0.6,0.6,4.4,0.6,0.6,4.4,99.4,99.4,99.4,99.4,95.6,95.6
300910370042002,0.6,0.6,4.4,0.6,0.6,4.4,99.4,99.4,99.4,99.4,95.6,95.6
300910370042003,,,,,,,,,99.4,99.4,95.6,95.6
300910430042001,1.5,1.5,4.4,1.5,1.5,4.4,98.5,98.5,98.5,98.5,95.6,95.6
300910660220001,3.8,2.1,4.4,10.0,1.6,4.4,96.2,90.0,97.9,98.4,95.6,95.6
300910660221001,5.0,2.1,4.4,2.5,1.6,4.4,95.0,97.5,97.9,98.4,95.6,95.6
300910660222001,0.0,2.1,4.4,0.0,1.6,4.4,100.0,100.0,97.9,98.4,95.6,95.6
300910810160001,7.3,7.3,4.4,5.9,5.9,4.4,92.7,94.1,92.7,94.1,95.6,95.6
300910840260001,0.0,0.6,4.4,0.0,0.6,4.4,100.0,100.0,99.4,99.4,95.6,95.6
300910840261002,1.3,0.6,4.4,1.3,0.6,4.4,98.7,98.7,99.4,99.4,95.6,95.6
300910840262005,0.0,0.6,4.4,0.0,0.6,4.4,100.0,100.0,99.4,99.4,95.6,95.6
310450460220001,15.3,2.2,4.4,20.1,2.5,4.4,84.7,79.9,97.8,97.5,95.6,95.6
310450460220002,11.3,2.2,4.4,13.8,2.5,4.4,88.7,86.2,97.8,97.5,95.6,95.6
310450460220003,9.2,2.2,4.4,10.5,2.5,4.4,90.8,89.5,97.8,97.5,95.6,95.6
310450460220004,4.6,2.2,4.4,3.3,2.5,4.4,95.4,96.7,97.8,97.5,95.6,95.6
310450460220005,6.0,2.2,4.4,8.6,2.5,4.4,94.0,91.4,97.8,97.5,95.6,95.6
310450460221003,1.5,2.2,4.4,1.1,2.5,4.4,98.5,98.9,97.8,97.5,95.6,95.6
310450460221004,1.4,2.2,4.4,0.8,2.5,4.4,98.6,99.2,97.8,97.5,95.6,95.6
310450460221005,1.5,2.2,4.4,1.3,2.5,4.4,98.5,98.7,97.8,97.5,95.6,95.6
310450460221006,0.3,2.2,4.4,0.8,2.5,4.4,99.7,99.2,97.8,97.5,95.6,95.6
310450460221007,0.4,2.2,4.4,0.7,2.5,4.4,99.6,99.3,97.8,97.5,95.6,95.6
310450460221008,1.2,2.2,4.4,1.3,2.5,4.4,98.8,98.7,97.8,97.5,95.6,95.6
310450460221009,1.5,2.2,4.4,2.1,2.5,4.4,98.5,97.9,97.8,97.5,95.6,95.6
310450460221045,1.3,2.2,4.4,1.3,2.5,4.4,98.7,98.7,97.8,97.5,95.6,95.6
310450460222006,1.6,2.2,4.4,5.8,2.5,4.4,98.4,94.2,97.8,97.5,95.6,95.6
310450460222007,0.3,2.2,4.4,0.3,2.5,4.4,99.7,99.7,97.8,97.5,95.6,95.6
310450460222008,1.3,2.2,4.4,1.7,2.5,4.4,98.7,98.3,97.8,97.5,95.6,95.6
310450460222009,0.0,2.2,4.4,0.3,2.5,4.4,100.0,99.7,97.8,97.5,95.6,95.6
310450460222010,0.6,2.2,4.4,1.2,2.5,4.4,99.4,98.8,97.8,97.5,95.6,95.6
310450460222011,0.5,2.2,4.4,0.5,2.5,4.4,99.5,99.5,97.8,97.5,95.6,95.6
310450460222012,0.4,2.2,4.4,0.4,2.5,4.4,99.6,99.6,97.8,97.5,95.6,95.6
310450460222013,1.0,2.2,4.4,1.0,2.5,4.4,99.0,99.0,97.8,97.5,95.6,95.6
310450460222015,0.5,2.2,4.4,0.5,2.5,4.4,99.5,99.5,97.8,97.5,95.6,95.6
310450460222016,0.9,2.2,4.4,0.6,2.5,4.4,99.1,99.4,97.8,97.5,95.6,95.6
310450460222017,0.3,2.2,4.4,1.3,2.5,4.4,99.7,98.7,97.8,97.5,95.6,95.6
310450460222019,1.1,2.2,4.4,0.7,2.5,4.4,98.9,99.3,97.8,97.5,95.6,95.6
310450460222020,1.4,2.2,4.4,2.0,2.5,4.4,98.6,98.0,97.8,97.5,95.6,95.6
310450460222021,1.1,2.2,4.4,1.0,2.5,4.4,98.9,99.0,97.8,97.5,95.6,95.6
310450460222022,2.4,2.2,4.4,2.7,2.5,4.4,97.6,97.3,97.8,97.5,95.6,95.6
310450460222023,,,,,,,,,97.8,97.5,95.6,95.6
310450460222024,1.4,2.2,4.4,1.7,2.5,4.4,98.6,98.3,97.8,97.5,95.6,95.6
310450460222025,2.2,2.2,4.4,2.2,2.5,4.4,97.8,97.8,97.8,97.5,95.6,95.6
310450460222026,0.8,2.2,4.4,0.0,2.5,4.4,99.2,100.0,97.8,97.5,95.6,95.6
310450460222027,0.7,2.2,4.4,0.7,2.5,4.4,99.3,99.3,97.8,97.5,95.6,95.6
310450460222028,0.6,2.2,4.4,0.3,2.5,4.4,99.4,99.7,97.8,97.5,95.6,95.6
310450460222029,2.1,2.2,4.4,2.1,2.5,4.4,97.9,97.9,97.8,97.5,95.6,95.6
310450460222031,0.0,2.2,4.4,0.4,2.5,4.4,100.0,99.6,97.8,97.5,95.6,95.6
310450460222032,1.3,2.2,4.4,1.6,2.5,4.4,98.7,98.4,97.8,97.5,95.6,95.6
310450460222034,0.5,2.2,4.4,1.1,2.5,4.4,99.5,98.9,97.8,97.5,95.6,95.6
310450460222036,1.5,2.2,4.4,1.9,2.5,4.4,98.5,98.1,97.8,97.5,95.6,95.6
310450460222037,0.8,2.2,4.4,0.4,2.5,4.4,99.2,99.6,97.8,97.5,95.6,95.6
310450460222038,0.8,2.2,4.4,1.7,2.5,4.4,99.2,98.3,97.8,97.5,95.6,95.6
310450460222042,0.3,2.2,4.4,0.3,2.5,4.4,99.7,99.7,97.8,97.5,95.6,95.6
310450460222043,0.3,2.2,4.4,1.0,2.5,4.4,99.7,99.0,97.8,97.5,95.6,95.6
310450460222044,1.6,2.2,4.4,0.9,2.5,4.4,98.4,99.1,97.8,97.5,95.6,95.6
310450460222047,0.7,2.2,4.4,0.4,2.5,4.4,99.3,99.6,97.8,97.5,95.6,95.6
310450460222048,0.5,2.2,4.4,0.5,2.5,4.4,99.5,99.5,97.8,97.5,95.6,95.6
310450460222049,0.3,2.2,4.4,0.3,2.5,4.4,99.7,99.7,97.8,97.5,95.6,95.6
310450460222050,0.2,2.2,4.4,0.4,2.5,4.4,99.8,99.6,97.8,97.5,95.6,95.6
310450460222051,1.2,2.2,4.4,0.8,2.5,4.4,98.8,99.2,97.8,97.5,95.6,95.6
310450460222052,0.9,2.2,4.4,1.2,2.5,4.4,99.1,98.8,97.8,97.5,95.6,95.6
310450460222053,0.7,2.2,4.4,0.7,2.5,4.4,99.3,99.3,97.8,97.5,95.6,95.6
310450460222054,1.5,2.2,4.4,2.6,2.5,4.4,98.5,97.4,97.8,97.5,95.6,95.6
310450460222055,0.4,2.2,4.4,0.4,2.5,4.4,99.6,99.6,97.8,97.5,95.6,95.6
310450460222056,1.5,2.2,4.4,0.7,2.5,4.4,98.5,99.3,97.8,97.5,95.6,95.6
310451010220001,1.7,1.8,4.4,0.9,1.7,4.4,98.3,99.1,98.2,98.3,95.6,95.6
310451010221002,2.4,1.8,4.4,2.5,1.7,4.4,97.6,97.5,98.2,98.3,95.6,95.6
310451010222003,3.0,1.8,4.4,3.1,1.7,4.4,97.0,96.9,98.2,98.3,95.6,95.6
310451010222005,0.0,1.8,4.4,0.0,1.7,4.4,100.0,100.0,98.2,98.3,95.6,95.6
310451010222006,1.3,1.8,4.4,1.3,1.7,4.4,98.7,98.7,98.2,98.3,95.6,95.6
310451010222007,1.6,1.8,4.4,1.6,1.7,4.4,98.4,98.4,98.2,98.3,95.6,95.6
310451010222009,0.4,1.8,4.4,0.4,1.7,4.4,99.6,99.6,98.2,98.3,95.6,95.6
310451010222010,0.9,1.8,4.4,0.9,1.7,4.4,99.1,99.1,98.2,98.3,95.6,95.6
310451290220001,15.8,3.1,4.4,14.5,2.1,4.4,84.2,85.5,96.9,97.9,95.6,95.6
310451290221003,1.0,3.1,4.4,1.0,2.1,4.4,99.0,99.0,96.9,97.9,95.6,95.6
310451290221004,1.1,3.1,4.4,0.9,2.1,4.4,98.9,99.1,96.9,97.9,95.6,95.6
310451290221005,1.4,3.1,4.4,1.2,2.1,4.4,98.6,98.8,96.9,97.9,95.6,95.6
310451290221006,1.6,3.1,4.4,2.0,2.1,4.4,98.4,98.0,96.9,97.9,95.6,95.6
310451290222005,0.3,3.1,4.4,0.6,2.1,4.4,99.7,99.4,96.9,97.9,95.6,95.6
310451290222006,0.9,3.1,4.4,0.5,2.1,4.4,99.1,99.5,96.9,97.9,95.6,95.6
310451290222007,0.0,3.1,4.4,0.0,2.1,4.4,100.0,100.0,96.9,97.9,95.6,95.6
310451290222008,0.6,3.1,4.4,0.0,2.1,4.4,99.4,100.0,96.9,97.9,95.6,95.6
310451290222009,0.6,3.1,4.4,0.6,2.1,4.4,99.4,99.4,96.9,97.9,95.6,95.6
310451290222011,0.0,3.1,4.4,0.0,2.1,4.4,100.0,100.0,96.9,97.9,95.6,95.6
310451290222012,0.7,3.1,4.4,0.7,2.1,4.4,99.3,99.3,96.9,97.9,95.6,95.6
310451290222014,1.6,3.1,4.4,1.2,2.1,4.4,98.4,98.8,96.9,97.9,95.6,95.6
310451290222015,0.0,3.1,4.4,0.0,2.1,4.4,100.0,100.0,96.9,97.9,95.6,95.6
310451290222017,1.4,3.1,4.4,1.4,2.1,4.4,98.6,98.6,96.9,97.9,95.6,95.6
310451310220001,55.5,7.1,4.4,70.1,8.3,4.4,44.5,29.9,92.9,91.7,95.6,95.6
310451310221002,1.1,7.1,4.4,1.6,8.3,4.4,98.9,98.4,92.9,91.7,95.6,95.6
310451310221003,2.2,7.1,4.4,3.2,8.3,4.4,97.8,96.8,92.9,91.7,95.6,95.6
310451310221004,1.4,7.1,4.4,1.7,8.3,4.4,98.6,98.3,92.9,91.7,95.6,95.6
310451310222004,0.7,7.1,4.4,1.0,8.3,4.4,99.3,99.0,92.9,91.7,95.6,95.6
310451310222005,1.1,7.1,4.4,1.3,8.3,4.4,98.9,98.7,92.9,91.7,95.6,95.6
310451310222006,0.0,7.1,4.4,0.0,8.3,4.4,100.0,100.0,92.9,91.7,95.6,95.6
310451310222007,0.0,7.1,4.4,0.8,8.3,4.4,100.0,99.2,92.9,91.7,95.6,95.6
310451310222008,1.5,7.1,4.4,0.9,8.3,4.4,98.5,99.1,92.9,91.7,95.6,95.6
310451310222009,0.0,7.1,4.4,0.7,8.3,4.4,100.0,99.3,92.9,91.7,95.6,95.6
310451310222010,0.2,7.1,4.4,0.2,8.3,4.4,99.8,99.8,92.9,91.7,95.6,95.6
310451310222011,1.7,7.1,4.4,0.6,8.3,4.4,98.3,99.4,92.9,91.7,95.6,95.6
310451310222012,1.4,7.1,4.4,0.7,8.3,4.4,98.6,99.3,92.9,91.7,95.6,95.6
310451310222013,0.9,7.1,4.4,0.9,8.3,4.4,99.1,99.1,92.9,91.7,95.6,95.6
310451310222014,0.6,7.1,4.4,4.4,8.3,4.4,99.4,95.6,92.9,91.7,95.6,95.6
310451310222015,0.0,7.1,4.4,0.0,8.3,4.4,100.0,100.0,92.9,91.7,95.6,95.6
310451310222016,0.5,7.1,4.4,0.2,8.3,4.4,99.5,99.8,92.9,91.7,95.6,95.6
310451310222017,,,,,,,,,92.9,91.7,95.6,95.6
310453000260002,6.6,1.8,4.4,12.4,2.1,4.4,93.4,87.6,98.2,97.9,95.6,95.6
310453000260003,3.0,1.8,4.4,3.4,2.1,4.4,97.0,96.6,98.2,97.9,95.6,95.6
310453000260004,6.3,1.8,4.4,9.3,2.1,4.4,93.8,90.7,98.2,97.9,95.6,95.6
310453000261001,2.6,1.8,4.4,1.4,2.1,4.4,97.4,98.6,98.2,97.9,95.6,95.6
310453000261004,0.4,1.8,4.4,0.4,2.1,4.4,99.6,99.6,98.2,97.9,95.6,95.6
310453000261005,0.3,1.8,4.4,0.8,2.1,4.4,99.7,99.2,98.2,97.9,95.6,95.6
310453000261008,1.3,1.8,4.4,2.4,2.1,4.4,98.7,97.6,98.2,97.9,95.6,95.6
310453000262001,0.0,1.8,4.4,0.7,2.1,4.4,100.0,99.3,98.2,97.9,95.6,95.6
310453000262002,0.5,1.8,4.4,0.9,2.1,4.4,99.5,99.1,98.2,97.9,95.6,95.6
310453000262003,1.2,1.8,4.4,1.2,2.1,4.4,98.8,98.8,98.2,97.9,95.6,95.6
310453000262009,1.7,1.8,4.4,1.7,2.1,4.4,98.3,98.3,98.2,97.9,95.6,95.6
310453000262010,1.6,1.8,4.4,1.6,2.1,4.4,98.4,98.4,98.2,97.9,95.6,95.6
310453000262012,1.0,1.8,4.4,1.0,2.1,4.4,99.0,99.0,98.2,97.9,95.6,95.6
310453000262013,1.0,1.8,4.4,1.0,2.1,4.4,99.0,99.0,98.2,97.9,95.6,95.6
310453000262015,2.1,1.8,4.4,2.9,2.1,4.4,97.9,97.1,98.2,97.9,95.6,95.6
310453000262016,1.6,1.8,4.4,1.1,2.1,4.4,98.4,98.9,98.2,97.9,95.6,95.6
310453000262018,3.1,1.8,4.4,3.1,2.1,4.4,96.9,96.9,98.2,97.9,95.6,95.6
310453000262019,0.0,1.8,4.4,0.0,2.1,4.4,100.0,100.0,98.2,97.9,95.6,95.6
31045300026201C,2.3,1.8,4.4,2.3,2.1,4.4,97.7,97.7,98.2,97.9,95.6,95.6
310453000262020,2.2,1.8,4.4,2.2,2.1,4.4,97.8,97.8,98.2,97.9,95.6,95.6
310453000262021,1.9,1.8,4.4,1.9,2.1,4.4,98.1,98.1,98.2,97.9,95.6,95.6
310453000262022,1.3,1.8,4.4,1.1,2.1,4.4,98.7,98.9,98.2,97.9,95.6,95.6
310453000262023,0.6,1.8,4.4,0.7,2.1,4.4,99.4,99.3,98.2,97.9,95.6,95.6
310453000262025,1.5,1.8,4.4,1.1,2.1,4.4,98.5,98.9,98.2,97.9,95.6,95.6
310453000262026,0.8,1.8,4.4,0.8,2.1,4.4,99.2,99.2,98.2,97.9,95.6,95.6
310453010260001,14.7,3.5,4.4,15.6,3.6,4.4,85.3,84.4,96.5,96.4,95.6,95.6
310453010261001,2.3,3.5,4.4,3.5,3.6,4.4,97.7,96.5,96.5,96.4,95.6,95.6
310453010261002,2.7,3.5,4.4,2.5,3.6,4.4,97.3,97.5,96.5,96.4,95.6,95.6
310453010262003,2.9,3.5,4.4,2.9,3.6,4.4,97.1,97.1,96.5,96.4,95.6,95.6
310453010262004,0.0,3.5,4.4,0.0,3.6,4.4,100.0,100.0,96.5,96.4,95.6,95.6
310453010262006,1.2,3.5,4.4,1.2,3.6,4.4,98.8,98.8,96.5,96.4,95.6,95.6
310453010262007,0.0,3.5,4.4,0.0,3.6,4.4,100.0,100.0,96.5,96.4,95.6,95.6
310453020260001,55.0,9.5,4.4,19.3,5.1,4.4,45.0,80.7,90.5,94.9,95.6,95.6
310453020261001,2.3,9.5,4.4,2.4,5.1,4.4,97.7,97.6,90.5,94.9,95.6,95.6
310453020262007,5.4,9.5,4.4,4.7,5.1,4.4,94.6,95.3,90.5,94.9,95.6,95.6
310453020262008,3.6,9.5,4.4,2.9,5.1,4.4,96.4,97.1,90.5,94.9,95.6,95.6
310453020262009,2.8,9.5,4.4,3.8,5.1,4.4,97.2,96.2,90.5,94.9,95.6,95.6
310453020262010,1.6,9.5,4.4,1.9,5.1,4.4,98.4,98.1,90.5,94.9,95.6,95.6
310453030260011,4.4,1.7,4.4,6.7,2.0,4.4,95.6,93.3,98.3,98.0,95.6,95.6
310453030260012,2.8,1.7,4.4,3.7,2.0,4.4,97.2,96.3,98.3,98.0,95.6,95.6
310453030261010,0.5,1.7,4.4,1.0,2.0,4.4,99.5,99.0,98.3,98.0,95.6,95.6
310453030261011,2.0,1.7,4.4,1.8,2.0,4.4,98.0,98.2,98.3,98.0,95.6,95.6
310453030261012,2.7,1.7,4.4,3.0,2.0,4.4,97.3,97.0,98.3,98.0,95.6,95.6
310453030262001,0.9,1.7,4.4,4.1,2.0,4.4,99.1,95.9,98.3,98.0,95.6,95.6
310453030262002,,1.7,4.4,,2.0,4.4,,,98.3,98.0,95.6,95.6
310453030262003,1.9,1.7,4.4,1.3,2.0,4.4,98.1,98.7,98.3,98.0,95.6,95.6
310453030262005,0.5,1.7,4.4,0.0,2.0,4.4,99.5,100.0,98.3,98.0,95.6,95.6
310453030262006,0.2,1.7,4.4,0.2,2.0,4.4,99.8,99.8,98.3,98.0,95.6,95.6
310453030262008,0.0,1.7,4.4,0.0,2.0,4.4,100.0,100.0,98.3,98.0,95.6,95.6
310453030262009,0.0,1.7,4.4,0.0,2.0,4.4,100.0,100.0,98.3,98.0,95.6,95.6
310453030262010,1.7,1.7,4.4,1.0,2.0,4.4,98.3,99.0,98.3,98.0,95.6,95.6
310453030262011,1.7,1.7,4.4,1.7,2.0,4.4,98.3,98.3,98.3,98.0,95.6,95.6
310453030262012,1.6,1.7,4.4,2.0,2.0,4.4,98.4,98.0,98.3,98.0,95.6,95.6
310453030262013,1.8,1.7,4.4,1.8,2.0,4.4,98.2,98.2,98.3,98.0,95.6,95.6
310453030262014,0.4,1.7,4.4,0.4,2.0,4.4,99.6,99.6,98.3,98.0,95.6,95.6
310453040260001,15.4,4.2,4.4,30.6,5.5,4.4,84.6,69.4,95.8,94.5,95.6,95.6
310453040261002,1.4,4.2,4.4,1.3,5.5,4.4,98.6,98.7,95.8,94.5,95.6,95.6
310453040261003,6.2,4.2,4.4,5.6,5.5,4.4,93.8,94.4,95.8,94.5,95.6,95.6
310453040262001,0.4,4.2,4.4,0.4,5.5,4.4,99.6,99.6,95.8,94.5,95.6,95.6
310453040262003,0.0,4.2,4.4,0.0,5.5,4.4,100.0,100.0,95.8,94.5,95.6,95.6
310453040262004,1.3,4.2,4.4,2.2,5.5,4.4,98.7,97.8,95.8,94.5,95.6,95.6
310453040262006,0.0,4.2,4.4,0.6,5.5,4.4,100.0,99.4,95.8,94.5,95.6,95.6
